Icon
GCP: PhishingProtection
GCP: PolicyAnalyzer
GCP: PremiumNetworkTier
GCP: PrivateConnectivity
GCP: PrivateServiceConnect
GCP: ProducerPortal
GCP: Profiler
GCP: Project
GCP: PubSub
GCP: QuantumEngine
GCP: Quotas
GCP: RealworldInsights
GCP: RecommendationsAI
GCP: ReleaseNotes
GCP: RetailAPI
GCP: RiskManager
GCP: RuntimeConfig
GCP: SecretManager
GCP: Security
GCP: SecurityCommandCenter
GCP: SecurityHealthAdvisor
GCP: SecurityKeyEnforcement
GCP: ServiceDiscovery
GCP: SpeechToText
GCP: Stackdriver
GCP: StandardNetworkTier
GCP: StreamSuite
GCP: TensorflowEnterprise
GCP: TextToSpeech
GCP: ToolsForPowershell
GCP: Trace
GCP: TrafficDirector
GCP: Transfer
GCP: TransferAppliance
GCP: UserPreferences
GCP: VertexAI
GCP: VideoIntelligenceAPI
GCP: VisualInspection
GCP: VMwareEngine
GCP: WebRisk
GCP: WebSecurityScanner
GCP: Workflows
GCP: WorkloadIdentityPool

Azure: ai+machinelearningservice
Azure: ai+machinelearningserviceCognitiveSearch
Azure: ai+machinelearningserviceCognitiveServices
Azure: serviceAIStudio
Azure: serviceAzureOpenAI
Azure: serviceBotServices
Azure: serviceGenomicsAccounts
Azure: analyticsservice
Azure: analyticsserviceAzureDataExplorerClusters
Azure: analyticsserviceAzureWorkbooks
Azure: analyticsservicePowerPlatform
Azure: serviceAnalysisServices
Azure: serviceAzureDatabricks
Azure: serviceAzureSynapseAnalytics
Azure: serviceDataFactories
Azure: serviceDataLakeAnalytics
Azure: serviceDataLakeStoreGen1
Azure: serviceEndpointAnalytics
Azure: serviceEventHubClusters
Azure: serviceEventHubs
Azure: serviceHDInsightClusters
Azure: servicePowerBIEmbedded
Azure: servicePrivateLinkServices
Azure: serviceStreamAnalyticsJobs
Azure: appservicesservice
Azure: appservicesserviceAppServiceCertificates
Azure: appservicesserviceAppServiceDomains
Azure: appservicesserviceAppServiceEnvironments
Azure: appservicesserviceAppServices
Azure: appservicesserviceCognitiveSearch
Azure: appservicesserviceNotificationHubs
Azure: serviceCDNProfiles
Azure: azureecosystemservice
Azure: serviceApplens
Azure: serviceAzureHybridCenter
Azure: azurestackservice
Azure: serviceCapacity
Azure: serviceInfrastructureBackup
Azure: serviceOffers
Azure: servicePlans
Azure: serviceUpdates
Azure: serviceUserSubscriptions
Azure: blockchainservice
Azure: serviceABSMember
Azure: serviceAzureBlockchainService
Azure: serviceAzureTokenService
Azure: serviceConsortium
Azure: serviceOutboundConnection
Azure: computeservice
Azure: computeserviceAppServices
Azure: computeserviceAzureSpringApps
Azure: computeserviceBatchAccounts
Azure: computeserviceContainerInstances
Azure: serviceContainerServices(Deprecated)
Azure: serviceDisks(Classic)
Azure: serviceDisks
Azure: containersservice
Azure: containersserviceAppServices
Azure: containersserviceBatchAccounts
Azure: containersserviceContainerInstances
Azure: serviceContainerRegistries
Azure: serviceKubernetesServices
Azure: serviceServiceFabricClusters
Azure: databasesservice
Azure: databasesserviceAzureDataExplorerClusters
Azure: serviceCacheRedis
Azure: serviceInstancePools
Azure: serviceSQLServerRegistries
Azure: devopsservice
Azure: devopsserviceAPIConnections
Azure: devopsserviceAPIManagementServices
Azure: devopsserviceChangeAnalysis
Azure: serviceAzureDevOps
Azure: serviceCloudTest
Azure: serviceCodeOptimization
Azure: serviceDevOpsStarter
Azure: serviceDevTestLabs
Azure: serviceLabAccounts
Azure: serviceLabServices
Azure: serviceLoadTesting
Azure: serviceManagedDevOpsPools
Azure: serviceWorkspaceGateway
Azure: generalservice
Azure: serviceBacklog
Azure: hybrid+multicloudservice
Azure: serviceAzureMonitorPipeline
Azure: serviceAzureOperatorInsights
Azure: serviceAzureOperatorNexus
Azure: serviceAzureOperatorServiceManager
Azure: serviceAzureProgrammableConnectivity
Azure: identityservice
Azure: identityserviceAzureInformationProtection
Azure: identityserviceEntraIdentityRolesandAdministrators
Azure: serviceAppRegistrations
Azure: serviceAzureADB2C
Azure: serviceEntraIDProtection
Azure: serviceAppRegistrations
Azure: serviceAzureADB2C
Azure: serviceEntraIDProtection
Azure: serviceAppRegistrations
Azure: serviceAzureADB2C
Azure: serviceEntraIDProtection
Azure: serviceAppRegistrations
Azure: serviceAzureADB2C
Azure: serviceEntraIDProtection
Azure: serviceAppRegistrations
Azure: serviceAzureADB2C
Azure: serviceEntraIDProtection
Azure: serviceAppRegistrations
Azure: serviceAzureADB2C
Azure: serviceEntraIDProtection
Azure: serviceIntegrationAccounts
Azure: serviceSendGridAccounts
Azure: intuneservice
Azure: intuneserviceEntraIdentityRolesandAdministrators
Azure: serviceClientApps
Azure: serviceDeviceCompliance
Azure: serviceDeviceConfiguration
Azure: serviceDeviceEnrollment
Azure: serviceDevices
Azure: serviceDeviceSecurityGoogle
Azure: serviceDeviceSecurityWindows
Azure: serviceeBooks
Azure: serviceExchangeAccess
Azure: serviceIntune
Azure: serviceIntuneAppProtection
Azure: serviceIntuneForEducation
Azure: serviceMindaro
Azure: serviceSecurityBaselines
Azure: serviceSoftwareUpdates
Azure: serviceTenantStatus
Azure: iotservice
Azure: iotserviceEventGridSubscriptions
Azure: serviceDeviceProvisioningServices
Azure: management+governanceservice
Azure: serviceArcMachines
Azure: serviceCustomerLockboxforMicrosoftAzure
Azure: serviceMachinesAzureArc
Azure: serviceManagedApplicationsCenter
Azure: serviceManagedDesktop
Azure: menuservice
Azure: migrateservice
Azure: migrateserviceAzureDataboxGateway
Azure: migrateserviceAzureStackEdge
Azure: migrateserviceDataBox
Azure: serviceAzureMigrate
Azure: serviceRecoveryServicesVaults
Azure: migrationservice
Azure: mixedrealityservice
Azure: serviceSpatialAnchorAccounts
Azure: mobileservice
Azure: mobileserviceAppServices
Azure: mobileserviceNotificationHubs
Azure: monitorservice
Azure: monitorserviceAzureWorkbooks
Azure: monitorserviceChangeAnalysis
Azure: serviceActivityLog
Azure: serviceApplicationInsights
Azure: serviceAutoScale
Azure: serviceAzureMonitorsforSAPSolutions
Azure: serviceDiagnosticsSettings
Azure: serviceLogAnalyticsWorkspaces
Azure: serviceMetrics
Azure: serviceNetworkWatcher
Azure: networkingservice
Azure: 030777508iconserviceServiceGroupRelationships
Azure: newiconsservice
Azure: serviceAIatEdge
Azure: servicePlanetaryComputerPro
Azure: serviceVPNClientWindows
Azure: otherservice
Azure: securityservice
Azure: securityserviceAzureInformationProtection
Azure: serviceApplicationSecurityGroups
Azure: serviceAzureSentinel
Azure: serviceConditionalAccess
Azure: serviceEntraIdentityRiskySignins
Azure: serviceEntraIdentityRiskyUsers
Azure: serviceExtendedSecurityUpdates
Azure: serviceIdentitySecureScore
Azure: serviceKeyVaults
Azure: serviceMicrosoftDefenderEASM
Azure: serviceMicrosoftDefenderforCloud
Azure: serviceMicrosoftDefenderforIoT
Azure: serviceMultifactorAuthentication
Azure: serviceUserSettings
Azure: serviceAzureFileshares
Azure: serviceAzureHCPCache
Azure: serviceAzureNetAppFiles
Azure: serviceDataLakeStorageGen1
Azure: serviceDataShareInvitations
Azure: serviceDataShares
Azure: serviceImportExportJobs
Azure: serviceManagedFileShares
Azure: serviceStorageAccounts(Classic)
Azure: serviceStorageAccounts
Azure: serviceStorageActions
Azure: serviceStorageExplorer
Azure: serviceStorageSyncServices
Azure: serviceStorSimpleDataManagers
Azure: serviceStorSimpleDeviceManagers
Azure: storageservice
Azure: storageserviceAzureDataboxGateway
Azure: storageserviceAzureStackEdge
Azure: storageserviceDataBox
Azure: serviceAPICenter
Azure: serviceAppSpace
Azure: serviceAppSpaceComponent
Azure: serviceAzureMediaService
Azure: serviceFrontDoorandCDNProfiles
Azure: serviceNotificationHubNamespaces
Azure: serviceSignalR
Azure: serviceStaticApps
Azure: webservice
Azure: webserviceAPIConnections
Azure: webserviceAPIManagementServices
Azure: webserviceAppServiceCertificates
Azure: webserviceAppServiceDomains
Azure: webserviceAppServiceEnvironments
Azure: webserviceAppServices
Azure: webserviceAzureSpringApps
Azure: webserviceCognitiveSearch
Azure: webserviceCognitiveServices
Azure: webservicePowerPlatform

AWS: AnalyticsKinesisVideoStreams
AWS: Athena
AWS: CleanRooms
AWS: CloudSearch
AWS: DataExchange
AWS: DataPipeline
AWS: DataZone
AWS: EMR
AWS: FinSpace
AWS: Glue
AWS: GlueDataBrew
AWS: GlueElasticViews
AWS: Kinesis
AWS: KinesisDataAnalytics
AWS: KinesisDataStreams
AWS: KinesisFirehose
AWS: LakeFormation
AWS: ManagedStreamingforApacheKafka
AWS: OpenSearchService
AWS: QuickSight
AWS: Redshift
AWS: APIGateway
AWS: AppFlow
AWS: AppSync
AWS: ConsoleMobileApplication
AWS: EventBridge
AWS: ExpressWorkflows
AWS: ManagedWorkflowsforApacheAirflow
AWS: MQ
AWS: SimpleNotificationService
AWS: SimpleQueueService
AWS: StepFunctions
AWS: ManagedBlockchain
AWS: QuantumLedgerDatabase
AWS: AlexaForBusiness
AWS: Chime
AWS: ChimeSDK
AWS: ChimeVoiceConnector
AWS: Connect
AWS: Honeycode
AWS: Pinpoint
AWS: PinpointAPIs
AWS: SimpleEmailService
AWS: SupplyChain
AWS: Wickr
AWS: WorkDocs
AWS: WorkDocsSDK
AWS: WorkMail
AWS: ApplicationCostProfiler
AWS: BillingConductor
AWS: Budgets
AWS: CostandUsageReport
AWS: CostExplorer
AWS: ReservedInstanceReporting
AWS: SavingsPlans
AWS: AppRunner
AWS: Bottlerocket
AWS: ComputeApplicationAutoScaling
AWS: ComputeBatch
AWS: ComputeFargate
AWS: ComputeOptimizer
AWS: EC2
AWS: EC2AutoScaling
AWS: EC2ImageBuilder
AWS: ElasticBeanstalk
AWS: ElasticFabricAdapter
AWS: GenomicsCLI
AWS: Lambda
AWS: Lightsail
AWS: LocalZones
AWS: NICEDCV
AWS: NICEEnginFrame
AWS: NitroEnclaves
AWS: Outpostsfamily
AWS: Outpostsrack
AWS: Outpostsservers
AWS: ParallelCluster
AWS: ServerlessApplicationRepository
AWS: SimSpaceWeaver
AWS: ThinkboxDeadline
AWS: ThinkboxFrost
AWS: ThinkboxKrakatoa
AWS: ThinkboxSequoia
AWS: ThinkboxStoke
AWS: ThinkboxXMesh
AWS: VMwareCloudonAWS
AWS: Wavelength
AWS: ContainersFargate
AWS: ECSAnywhere
AWS: EKSAnywhere
AWS: EKSCloud
AWS: EKSDistro
AWS: ElasticContainerRegistry
AWS: ElasticContainerService
AWS: ElasticKubernetesService
AWS: RedHatOpenShiftServiceonAWS
AWS: Activate
AWS: Customer-EnablementSupport
AWS: IQ
AWS: ManagedServices
AWS: ProfessionalServices
AWS: rePost
AWS: TrainingCertification
AWS: Aurora
AWS: DatabaseDatabaseMigrationService
AWS: DocumentDB
AWS: DynamoDB
AWS: ElastiCache
AWS: Keyspaces
AWS: MemoryDBforRedis
AWS: Neptune
AWS: RDS
AWS: RDSonVMware
AWS: Timestream
AWS: ApplicationComposer
AWS: Cloud9
AWS: CloudControlAPI
AWS: CloudDevelopmentKit
AWS: CodeArtifact
AWS: CodeBuild
AWS: CodeCatalyst
AWS: CodeCommit
AWS: CodeDeploy
AWS: CodePipeline
AWS: CodeStar
AWS: CommandLineInterface
AWS: Corretto
AWS: Developer-ToolsCloudShell
AWS: ToolsandSDKs
AWS: XRay
AWS: AppStream
AWS: WorkLink
AWS: WorkSpacesFamily
AWS: Amplify
AWS: DeviceFarm
AWS: LocationService
AWS: GameKit
AWS: GameLift
AWS: GameSparks
AWS: Lumberyard
AWS: Open3DEngine
AWS: Marketplace_Dark
AWS: Marketplace_Light
AWS: FreeRTOS
AWS: Internet-of-ThingsIoTCore
AWS: IoT1Click
AWS: IoTAnalytics
AWS: IoTButton
AWS: IoTDeviceDefender
AWS: IoTDeviceManagement
AWS: IoTEduKit
AWS: IoTEvents
AWS: IoTExpressLink
AWS: IoTFleetWise
AWS: IoTGreengrass
AWS: IoTRoboRunner
AWS: IoTSiteWise
AWS: IoTThingsGraph
AWS: IoTTwinMaker
AWS: ApacheMXNetonAWS
AWS: AugmentedAIA2I
AWS: CodeGuru
AWS: CodeWhisperer
AWS: Comprehend
AWS: ComprehendMedical
AWS: DeepComposer
AWS: DeepLearningAMIs
AWS: DeepLearningContainers
AWS: DeepLens
AWS: DeepRacer
AWS: DevOpsGuru
AWS: ElasticInference
AWS: Forecast
AWS: FraudDetector
AWS: HealthLake
AWS: Kendra
AWS: Lex
AWS: LookoutforEquipment
AWS: LookoutforMetrics
AWS: LookoutforVision
AWS: Monitron
AWS: Neuron
AWS: Omics
AWS: Panorama
AWS: Personalize
AWS: Polly
AWS: Rekognition
AWS: SageMaker
AWS: SageMakerGroundTruth
AWS: SageMakerStudioLab
AWS: TensorFlowonAWS
AWS: Textract
AWS: TorchServe
AWS: Transcribe
AWS: Translate
AWS: AppConfig
AWS: AutoScaling
AWS: BackintAgent
AWS: Chatbot
AWS: CloudFormation
AWS: CloudTrail
AWS: CloudWatch
AWS: Config
AWS: ControlTower
AWS: DistroforOpenTelemetry
AWS: FaultInjectionSimulator
AWS: LaunchWizard
AWS: LicenseManager
AWS: ManagedGrafana
AWS: ManagedServiceforPrometheus
AWS: Management-GovernanceApplicationAutoScaling
AWS: ManagementConsole
AWS: OpsWorks
AWS: Organizations
AWS: PersonalHealthDashboard
AWS: Proton
AWS: ResilienceHub
AWS: ResourceExplorer
AWS: ServiceCatalog
AWS: ServiceManagementConnector
AWS: SystemsManager
AWS: TrustedAdvisor
AWS: WellArchitectedTool
AWS: ElasticTranscoder
AWS: ElementalAppliances&Software
AWS: ElementalConductor
AWS: ElementalDelta
AWS: ElementalLink
AWS: ElementalLive
AWS: ElementalMediaConnect
AWS: ElementalMediaConvert
AWS: ElementalMediaLive
AWS: ElementalMediaPackage
AWS: ElementalMediaStore
AWS: ElementalMediaTailor
AWS: ElementalServer
AWS: InteractiveVideoService
AWS: Media-ServicesKinesisVideoStreams
AWS: NimbleStudio
AWS: ApplicationDiscoveryService
AWS: ApplicationMigrationService
AWS: DataSync
AWS: MainframeModernization
AWS: MigrationEvaluator
AWS: MigrationHub
AWS: ServerMigrationService
AWS: TransferFamily
AWS: AppMesh
AWS: ClientVPN
AWS: CloudFront
AWS: CloudMap
AWS: CloudWAN
AWS: DirectConnect
AWS: ElasticLoadBalancing
AWS: GlobalAccelerator
AWS: Networking-Content-DeliveryCloudDirectory
AWS: Networking-Content-DeliveryVirtualPrivateCloud
AWS: Private5G
AWS: PrivateLink
AWS: Route53
AWS: SitetoSiteVPN
AWS: TransitGateway
AWS: VerifiedAccess
AWS: VPCLattice
AWS: Braket
AWS: RoboMaker
AWS: GroundStation
AWS: Artifact
AWS: AuditManager
AWS: Cognito
AWS: Detective
AWS: DirectoryService
AWS: FirewallManager
AWS: GuardDuty
AWS: IAMIdentityCenter
AWS: Inspector
AWS: Macie
AWS: NetworkFirewall
AWS: PrivateCertificateAuthority
AWS: ResourceAccessManager
AWS: SecretsManager
AWS: Security-Identity-ComplianceCertificateManager
AWS: Security-Identity-ComplianceCloudDirectory
AWS: Security-Identity-ComplianceCloudHSM
AWS: Security-Identity-ComplianceIdentityandAccessManagement
AWS: Security-Identity-ComplianceKeyManagementService
AWS: SecurityHub
AWS: SecurityLake
AWS: Shield
AWS: Signer
AWS: VerifiedPermissions
AWS: WAF
AWS: Backup
AWS: EFS
AWS: ElasticBlockStore
AWS: ElasticDisasterRecovery
AWS: FileCache
AWS: FSx
AWS: FSxforLustre
AWS: FSxforNetAppONTAP
AWS: FSxforOpenZFS
AWS: FSxforWFS
AWS: S3onOutposts
AWS: SimpleStorageService
AWS: SimpleStorageServiceGlacier
AWS: Snowball
AWS: SnowballEdge
AWS: Snowcone
AWS: Snowmobile
AWS: StorageGateway
AWS: Sumerian
